job_url,source,title,company,location,description,seniority,tags,raw_source_file,seniority_inferred,expert_role,expert_role_score,expert_role_reason
https://rejobs.org/en/renewable-energy-jobs/109916-settlement-data-and-metering-quality-assurance-lead-ecotricity,rejobs,"Settlement, Data and Metering Quality Assurance Lead",Ecotricity,"Stroud, United Kingdom","Join Ecotricity as a Quality Assurance Lead in Stroud, UK!",SENIOR,Customer Management | Energy Policy | Regulatory Compliance | Metering | Quality Assurance,rejobs_evp.csv,SENIOR,normative,3,"compliance, policy, regulatory"
https://rejobs.org/en/renewable-energy-jobs/109841-manager-financial-planning-analysis-cleanchoice-energy,rejobs,"Manager, Financial Planning & Analysis",CleanChoice Energy,"Washington, D.C., United States","Join CleanChoice Energy as a Manager, Financial Planning & Analysis in Washington, D.C. Drive financial insights for renewable energy projects.",SENIOR,Energy Analytics | Energy Policy | Financial Services | Project Finance | Energy Economics,rejobs_evp.csv,SENIOR,normative,1,policy
https://rejobs.org/en/renewable-energy-jobs/109899-senior-offshore-technician-mwd-principle-power,rejobs,Senior Offshore Technician (m/w/d),Principle Power,"Aberdeen, United Kingdom",Join Principle Power as a Senior Offshore Technician in Aberdeen or Viana do Castelo. Lead O&M activities for WindFloat projects and ensure safety compliance.,SENIOR,Turbine Operations | Wind O&M | Inventory Management | Regulatory Compliance | System Analysis | Safety Management | Offshore Wind Energy,rejobs_evp.csv,SENIOR,normative,3,"compliance, regulatory"
https://rejobs.org/en/renewable-energy-jobs/108560-manager-real-estate-mwd-ecoplexus,rejobs,"Manager, Real Estate (m/w/d)",Ecoplexus,"Durham, North Carolina, United States","Join Ecoplexus as a Manager, Real Estate in Durham, North Carolina.",SENIOR,Energy Due Diligence | Energy Policy | Land Management | Project Management,rejobs_evp.csv,SENIOR,normative,1,policy
https://rejobs.org/en/renewable-energy-jobs/108701-finance-sr-team-lead-vestas,rejobs,Finance Sr. Team Lead,Vestas,"Pasay, Philippines","Lead a finance team at Vestas in Pasay, Philippines.",SENIOR,Accounting & Finance | Energy Governance | Financial Services | Operations Management | Leadership | Compliance,rejobs_evp.csv,SENIOR,normative,2,"compliance, governance"
https://rejobs.org/en/renewable-energy-jobs/108334-hr-temp-bilingual-mwd-firstlight-power,rejobs,HR Temp Bilingual (m/w/d),FirstLight Power,"Montreal, Canada","Join FirstLight Power as a Bilingual HR Temp in Montreal, Canada!",NOT_SPECIFIED,Energy Access | Energy Governance | Human Resources | Training & Development,rejobs_evp.csv,NOT_SPECIFIED,normative,1,governance
https://rejobs.org/en/renewable-energy-jobs/108270-contract-manager-nyserda,rejobs,Contract Manager,NYSERDA,"New York, NY, United States","Join NYSERDA as a Contract Manager in New York, NY, and support contracting activities in the energy sector.",SENIOR,Energy Policy | Procurement | Risk Management | Project Management | Contract Management,rejobs_evp.csv,SENIOR,normative,1,policy
https://rejobs.org/en/renewable-energy-jobs/108291-director-origination-mwd-terra-gen,rejobs,"Director, Origination (m/w/d)",Terra-gen,"San Diego, California, United States","Join Terra-Gen as Director, Origination in San Diego, California!",EXECUTIVE,Energy Policy | Power Purchase Agreement | Stakeholder Management | Business Development,rejobs_evp.csv,EXECUTIVE,normative,1,policy
https://rejobs.org/en/renewable-energy-jobs/108452-head-of-finance-corpower-ocean,rejobs,Head of Finance,CorPower Ocean,"Stockholm, Sweden","Join CorPower Ocean as Head of Finance in Stockholm, Sweden.",EXECUTIVE,Ocean Energy | Financial Services | Project Finance | Risk Management | Compliance | Accounting & Finance,rejobs_evp.csv,EXECUTIVE,normative,1,compliance
https://rejobs.org/en/renewable-energy-jobs/108335-senior-law-clerk-mwd-firstlight-power,rejobs,Senior Law Clerk (m/w/d),FirstLight Power,"Montreal, Canada","Join FirstLight Power as a Senior Law Clerk in Montreal, Canada. Support legal functions and enhance efficiency in a growing clean energy company.",SENIOR,Battery Technology | Utility-Scale Solar | Energy Policy,rejobs_evp.csv,SENIOR,normative,1,policy
https://rejobs.org/en/renewable-energy-jobs/108241-head-of-finance-mwd-skeleton-technologies,rejobs,Head of Finance (m/w/d),Skeleton Technologies,"Tallinn, Estonia","Join Skeleton Technologies as Head of Finance in Tallinn, Estonia.",EXECUTIVE,Battery Technology | Energy Governance | Financial Services | Risk Management,rejobs_evp.csv,EXECUTIVE,normative,1,governance
https://rejobs.org/en/renewable-energy-jobs/108143-hr-with-disability-mwd-sonnen,rejobs,HR with Disability (m/w/d),sonnen,"Cairo, Egypt",Join sonnen in Cairo as an HR professional with disabilities. Shape inclusive workplaces and support employee experiences.,NOT_SPECIFIED,Energy Justice | Recruitment | Workforce Development | Human Resources,rejobs_evp.csv,NOT_SPECIFIED,normative,1,justice
https://rejobs.org/en/renewable-energy-jobs/108244-project-developer-powerflex,rejobs,Project Developer,PowerFlex,"Los Angeles, United States","Join PowerFlex as a Project Developer in the US, leading solar and EV projects.",NOT_SPECIFIED,Battery Technology | Photovoltaic Systems | Energy Policy | Project Management | EV Charging Infrastructure,rejobs_evp.csv,NOT_SPECIFIED,normative,1,policy
https://rejobs.org/en/renewable-energy-jobs/107838-head-of-unit-markets-investments-customers-eurelectric,rejobs,"Head of Unit - Markets, Investments & Customers",EURELECTRIC,"Brussels, Belgium","Lead Eurelectric's Markets, Investments & Customers unit in Brussels.",EXECUTIVE,Advocacy & Policy | Customer Management | Energy Policy | Stakeholder Management,rejobs_evp.csv,EXECUTIVE,normative,2,"advocacy, policy"
https://rejobs.org/en/renewable-energy-jobs/107837-contract-manager-mwd-turner-townsend,rejobs,Contract Manager (m/w/d),Turner & Townsend,"Aberdeen, United Kingdom","Join Turner & Townsend as a Contract Manager in Aberdeen, UK.",SENIOR,Compliance | Energy Policy | Procurement | Project Management | Risk Management | Contract Management | Supply Chain Management,rejobs_evp.csv,SENIOR,normative,2,"compliance, policy"
https://rejobs.org/en/renewable-energy-jobs/107173-customer-onboarding-lead-good-energy,rejobs,Customer Onboarding Lead,Good Energy,"Chippenham, United Kingdom","Join Good Energy as a Customer Onboarding Lead in Chippenham, UK. Drive high-quality onboarding and enhance customer experience.",SENIOR,Energy Policy | Energy Resilience | Customer Management,rejobs_evp.csv,SENIOR,normative,1,policy
https://rejobs.org/en/renewable-energy-jobs/107463-lead-auditor-external-providers-cs-wind-offshore,rejobs,Lead Auditor - External Providers,CS WIND Offshore,"Aalborg, Denmark","Join CS WIND Offshore as a Lead Auditor in Aalborg, Denmark.",SENIOR,Procurement | Stakeholder Management | ISO Compliance | Risk Management | Offshore Wind Energy,rejobs_evp.csv,SENIOR,normative,1,compliance
https://rejobs.org/en/renewable-energy-jobs/107464-legal-counsel-fairwind,rejobs,Legal Counsel,FairWind,"Szczecin, Poland","Join FairWind as Legal Counsel in Szczecin, Hamburg, or Santiago de Compostela.",NOT_SPECIFIED,Contract Management | Energy Governance | Risk Management | Stakeholder Management | Compliance | Legal Services,rejobs_evp.csv,NOT_SPECIFIED,normative,2,"compliance, governance"
https://rejobs.org/en/renewable-energy-jobs/107392-legal-paralegal-canadian-solar,rejobs,Legal Paralegal,Canadian Solar,"Mesquite, Texas, United States","Join Canadian Solar as a Legal Paralegal in Mesquite, Texas. Support commercial contracts and corporate governance in the solar energy sector.",NOT_SPECIFIED,Battery Technology | Photovoltaics | Commercial Management | Energy Governance | Compliance,rejobs_evp.csv,NOT_SPECIFIED,normative,3,"compliance, governance"
https://rejobs.org/en/renewable-energy-jobs/107160-associate-director-government-affairs-nyserda,rejobs,"Associate Director, Government Affairs",NYSERDA,"Albany, New York, United States","Join NYSERDA as Associate Director, Government Affairs in Albany, NY. Lead a team to advance New York's clean energy transition.",EXECUTIVE,Energy Governance | Energy Policy | Stakeholder Management | Advocacy & Policy | Project Management,rejobs_evp.csv,EXECUTIVE,normative,3,"advocacy, governance, policy"
https://rejobs.org/en/renewable-energy-jobs/107311-advisory-associate-aurora-energy-research,rejobs,Advisory Associate,Aurora Energy Research,"Stockholm, Sweden",Join Aurora Energy Research as an Advisory Associate in Stockholm!,MID_LEVEL,Energy Analytics | Energy Policy | Quantitative Analysis | Stakeholder Management | Energy Economics | Project Management,rejobs_evp.csv,MID_LEVEL,normative,1,policy
https://rejobs.org/en/renewable-energy-jobs/106613-business-account-manager-mwd-good-energy,rejobs,Business Account Manager (m/w/d),Good Energy,"Chippenham, United Kingdom","Join Good Energy as a Business Account Manager in Chippenham, UK.",SENIOR,Energy Policy | Business Development | Customer Management,rejobs_evp.csv,SENIOR,normative,1,policy
https://rejobs.org/en/renewable-energy-jobs/105991-optimisation-manager-octopus-energy,rejobs,Optimisation Manager,Octopus Energy,"London, United Kingdom","Join Octopus Energy as an Optimisation Manager in London, UK.",SENIOR,Demand Response | Energy Economics | Energy Policy,rejobs_evp.csv,SENIOR,normative,1,policy
https://rejobs.org/en/renewable-energy-jobs/106131-pv-solar-field-technician-ii-nextera-energy,rejobs,PV Solar Field Technician II,NextEra Energy,"Cunningham, Kansas, United States","Join NextEra Energy as a PV Solar Field Technician II in Cunningham, Kansas. Maintain solar PV systems and ensure safe operations.",NOT_SPECIFIED,Photovoltaic Systems | Power Electronics | Solar O&M | Regulatory Compliance | Safety Management,rejobs_evp.csv,NOT_SPECIFIED,normative,2,"compliance, regulatory"
https://rejobs.org/en/renewable-energy-jobs/105662-investment-manager-mwd-northland-power,rejobs,Investment Manager (m/w/d),Northland Power,"Warsaw, Poland","Join Northland Power as an Investment Manager in Warsaw, Poland, focusing on the Baltic Sea Region.",SENIOR,Energy Policy | Financial Services | Regulatory Compliance | Stakeholder Management | Portfolio Management | Commercial Management,rejobs_evp.csv,SENIOR,normative,3,"compliance, policy, regulatory"
https://rejobs.org/en/renewable-energy-jobs/104747-director-pmo-landisgyr,rejobs,"Director, PMO",Landis+Gyr,"Alpharetta, United States","Join Landis+Gyr as PMO Director in Alpharetta, USA, leading program management for energy solutions.",EXECUTIVE,Agile Methodologies | Energy Governance | Portfolio Management | Program Management | Stakeholder Management | Project Management,rejobs_evp.csv,EXECUTIVE,normative,1,governance
https://rejobs.org/en/renewable-energy-jobs/104955-sr-manager-state-affairs-solar-energy-industries-association,rejobs,"Sr. Manager, State Affairs",Solar Energy Industries Association,"Washington, D.C., United States","Join SEIA as a Senior Manager, State Affairs in Washington, D.C. Drive solar policy initiatives and collaborate with industry leaders.",EXECUTIVE,Battery Technology | Distributed Energy Resources | Photovoltaics | Community Energy | Energy Policy | Regulatory Compliance,rejobs_evp.csv,EXECUTIVE,normative,4,"compliance, policy, regulatory"
https://rejobs.org/en/renewable-energy-jobs/104102-wind-and-bess-development-expert-met-group,rejobs,Wind and BESS Project Manager,MET Group,"Baar, Switzerland","Join MET Group as a Wind and BESS Development Expert in Baar, Switzerland.",SENIOR,EPC Management | Repowering | Wind Farms | Regulatory Compliance | Risk Management | Project Management,rejobs_evp.csv,SENIOR,normative,2,"compliance, regulatory"
https://rejobs.org/en/renewable-energy-jobs/103136-finance-controller-mwd-sembcorp-industries,rejobs,Finance Controller (m/w/d),Sembcorp Industries,"Batam, Indonesia","Join Sembcorp Industries as a Finance Controller in Batam, Indonesia.",NOT_SPECIFIED,Energy Asset Valuation | Financial Services | Compliance | Accounting & Finance,rejobs_evp.csv,NOT_SPECIFIED,normative,1,compliance
https://rejobs.org/en/renewable-energy-jobs/102437-policy-officersenior-policy-officer-for-industrial-decarbonisation-mwd-european-environmental-bureau,rejobs,Policy Officer/Senior Policy Officer for Industrial Decarbonisation (m/w/d),European Environmental Bureau,"Brussels, Belgium","Join the European Environmental Bureau as a Policy Officer/Senior Policy Officer for Industrial Decarbonisation in Brussels. Advocate for sustainable industry practices and work on key policies like the Carbon Border Adjustment Mechanism. Enjoy a competitive salary, flexible teleworking options, and a dynamic work environment.",EXECUTIVE,Clean Energy Solutions | Carbon Accounting | Energy Policy | Environmental Impact Assessment | Advocacy & Policy,rejobs_evp.csv,EXECUTIVE,normative,5,"advocacy, policy"
https://rejobs.org/en/renewable-energy-jobs/102972-director-state-affairs-mwd-solar-energy-industries-association,rejobs,Director State Affairs (m/w/d),Solar Energy Industries Association,"Washington, D.C., United States","Join SEIA as Director of State Affairs in Washington, D.C., Albany, or Boston. Lead solar policy initiatives and collaborate with industry stakeholders.",EXECUTIVE,Photovoltaics | Community Energy | Energy Policy | Stakeholder Management | Advocacy & Policy | Regulatory Compliance,rejobs_evp.csv,EXECUTIVE,normative,5,"advocacy, compliance, policy, regulatory"
https://rejobs.org/en/renewable-energy-jobs/102931-chief-financial-officer-nyserda,rejobs,Chief Financial Officer,NYSERDA,"New York, NY, United States","Join NYSERDA as Chief Financial Officer in New York, NY, leading financial strategies for clean energy initiatives.",EXECUTIVE,Clean Energy Investment | Energy Governance | Stakeholder Management | Risk Management | Financial Services,rejobs_evp.csv,EXECUTIVE,normative,1,governance
https://rejobs.org/en/renewable-energy-jobs/102932-general-counsel-secretary-nyserda,rejobs,General Counsel & Secretary,NYSERDA,"New York, NY, United States","Join NYSERDA as General Counsel & Secretary in New York, NY!",NOT_SPECIFIED,Clean Energy Solutions | Environmental Management | Energy Policy | Regulatory Compliance,rejobs_evp.csv,NOT_SPECIFIED,normative,3,"compliance, policy, regulatory"
https://rejobs.org/en/renewable-energy-jobs/102170-associate-director-or-director-demonstration-projects-nyserda,rejobs,"Associate Director or Director, Demonstration Projects",NYSERDA,"New York, NY, United States",Lead decarbonization projects at NYSERDA in New York.,EXECUTIVE,Clean Energy Solutions | Building Energy Performance | Energy Policy,rejobs_evp.csv,EXECUTIVE,normative,1,policy
https://rejobs.org/en/renewable-energy-jobs/102095-origination-director-mainstream-renewable-power,rejobs,Origination Director,Mainstream Renewable Power,"Cape Town, South Africa","Join Mainstream Renewable Power as Origination Director in Cape Town, South Africa.",EXECUTIVE,Commercial Management | Energy Policy | Energy Trading | Power Purchase Agreement | Stakeholder Management,rejobs_evp.csv,EXECUTIVE,normative,1,policy
https://rejobs.org/en/renewable-energy-jobs/102171-associate-director-or-director-technical-services-nyserda,rejobs,"Associate Director or Director, Technical Services",NYSERDA,"New York, NY, United States",Join NYSERDA as Associate Director or Director of Technical Services in New York. Lead building decarbonization efforts and engage with stakeholders to enhance energy efficiency. Enjoy a competitive salary and excellent benefits.,EXECUTIVE,Clean Energy Solutions | Building Energy Performance | Policy and Regulatory Analysis | Stakeholder Management | Project Management,rejobs_evp.csv,EXECUTIVE,normative,2,"policy, regulatory"
https://rejobs.org/en/renewable-energy-jobs/102267-head-of-investment-crossboundary-energy,rejobs,Head of Investment,CrossBoundary Energy,"Nairobi, Kenya",Lead investment strategies at CrossBoundary Energy in London or Nairobi.,EXECUTIVE,Energy Policy | Portfolio Management | Risk Management | Energy Economics | Fundraising & Financing,rejobs_evp.csv,SENIOR,normative,1,policy
https://rejobs.org/en/renewable-energy-jobs/102338-senior-legal-assistant-bloom-energy,rejobs,Senior Legal Assistant,Bloom Energy,"San Jose, California, United States","Join Bloom Energy as a Senior Legal Assistant in San Jose, CA.",SENIOR,Contract Management | Energy Governance | Energy Policy | Compliance | Legal Services,rejobs_evp.csv,SENIOR,normative,3,"compliance, governance, policy"
https://rejobs.org/en/renewable-energy-jobs/101291-business-account-manager-mwd-good-energy,rejobs,Business Account Manager (m/w/d),Good Energy,"Chippenham, United Kingdom","Join Good Energy as a Business Account Manager in Chippenham, UK. Manage FiT customers, ensuring compliance and satisfaction.",SENIOR,Community Energy | Energy Policy | Business Development | Customer Management,rejobs_evp.csv,SENIOR,normative,2,"compliance, policy"
https://rejobs.org/en/renewable-energy-jobs/101399-senior-permitting-and-regulatory-officer-crossboundary-energy,rejobs,Senior Permitting and Regulatory Officer,CrossBoundary Energy,"Kinshasa, Democratic Republic of the Congo","Join CrossBoundary Energy as a Senior Permitting and Regulatory Officer in Kinshasa or Lubumbashi, DRC. Lead permitting for renewable energy projects and engage with local authorities. Enjoy a dynamic team environment focused on impactful change.",SENIOR,Energy Policy | Environmental Impact Assessment | Permitting | Regulatory Compliance,rejobs_evp.csv,SENIOR,normative,10,"compliance, permitting, policy, regulatory"
https://rejobs.org/en/renewable-energy-jobs/100721-country-manager-new-energy-nexus,rejobs,Country Manager,New Energy Nexus,"Bangkok, Thailand","Join New Energy Nexus as Country Manager in Bangkok, Thailand.",SENIOR,Clean Energy Innovation | Community Energy | Energy Policy | Workforce Development | Fundraising & Financing,rejobs_evp.csv,SENIOR,normative,1,policy
https://energyjobsearch.com/jobs/other/1309703,energyjobsearch,PP08-ESG-Svc Supv I-Pipeline/Process Svc,Halliburton,"Al Khobar, Saudi Arabia","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR,normative,2,esg
https://energyjobsearch.com/jobs/other/1289448,energyjobsearch,Environment Regulatory and Socioeconomic Advisor,Exxon Mobil,"Bengaluru, Karnataka, India","About us At ExxonMobil, our vision is to lead in energy innovations that advance modern living and a net-zero future. As one of the world's largest publicly traded energy and chemical companies...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR,normative,2,regulatory
https://energyjobsearch.com/jobs/other/1288630,energyjobsearch,"FS05-ESG-Field Svc Spec, Assoc",Halliburton,"Brussels, Brussels, Belgium","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR,normative,2,esg
https://energyjobsearch.com/jobs/other/1287956,energyjobsearch,Licensing & Permitting Lead,IOTA SA,"Dunkirk, Hauts-de-France, France","Description de l'entreprise The company is a global leader in the steel and mining industry. It manufactures a wide range of steel products used in construction, automotive, energy, and industr...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL,normative,2,permitting
https://energyjobsearch.com/jobs/other/1287953,energyjobsearch,Workover Supervisor IWCF Level 4,IOTA SA,"Douala, Cameroon","Company Description For over 40 years, IOTA Group has been empowering our clients to expand internationally, combining compliance, agility, and seamless local integration in more than 150 countr...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL,normative,1,compliance
https://energyjobsearch.com/jobs/other/1254533,energyjobsearch,Environmental & Regulatory Advisor (Air),Exxon Mobil,"Beaumont, Texas, United States","About us At ExxonMobil, our vision is to lead in energy innovations that advance modern living and a net-zero future. As one of the world's largest publicly traded energy and chemical companies...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL,normative,2,regulatory
https://energyjobsearch.com/jobs/other/1265898,energyjobsearch,Plastics Issues and Advocacy Advisor,Exxon Mobil,"Washington, District of Columbia, United States","About us At ExxonMobil, our vision is to lead in energy innovations that advance modern living and a net-zero future. As one of the world's largest publicly traded energy and chemical companie...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR,normative,2,advocacy
https://energyjobsearch.com/jobs/other/1190371,energyjobsearch,"DV03-ESG-Field Prof-DD, II",Halliburton,"Neuquen, Neuquen, Argentina","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR,normative,2,esg
https://energyjobsearch.com/jobs/other/1190374,energyjobsearch,"DV03-ESG-Field Prof-DD, II",Halliburton,"Neuquen, Neuquen, Argentina","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR,normative,2,esg
https://energyjobsearch.com/jobs/other/1267598,energyjobsearch,"DV04-ESG-Field Prof-DD, I",Halliburton,"Prachuap Khiri Khan, Thailand","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR,normative,2,esg
https://energyjobsearch.com/jobs/other/1305197,energyjobsearch,Excellence Manager,bp,"Houston, Texas, United States","Job Description: About Archaea bp is committed to investing in lower carbon energy so we can meet our ambition to reach net zero by 2050. And while we're still mostly in oil and gas today, b...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR,normative,1,net zero
https://energyjobsearch.com/jobs/other/1305198,energyjobsearch,Strategic Sourcing Manager,bp,"Houston, Texas, United States","Job Description: About Archaea bp is committed to investing in lower carbon energy so we can meet our ambition to reach net zero by 2050. And while we're still mostly in oil and gas today, b...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL,normative,1,net zero
https://energyjobsearch.com/jobs/other/1305241,energyjobsearch,Enterprise Architecture Practice & Governance Lead,ABB,"Bengaluru, Karnataka, India","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL,normative,2,governance
https://energyjobsearch.com/jobs/general-management/1304123,energyjobsearch,"Senior Energy, ESG & Green Building Project Manager",RINA,"Trevi nel Lazio, Latium, Italy","RINA is currently recruiting for a Senior Energy, ESG & Green Building Project Manager to join its office in Roma within the Real Estate General Management Division. Mission RINA Prime Va...",NOT_APPLICABLE,GENERAL_MANAGEMENT | FULL_TIME,energyjobsearch_evp.csv,SENIOR,normative,3,esg
