job_url,source,title,company,location,description,seniority,tags,raw_source_file
https://rejobs.org/en/renewable-energy-jobs/112230-growth-intern-fuse-energy,rejobs,Growth Intern,Fuse Energy,"London, United Kingdom","Growth Intern at Fuse Energy in London, UK.",,Community Energy | Energy Access | Social Media Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112124-senior-platform-engineer-lunar-energy,rejobs,Senior Platform Engineer,Lunar Energy,"London, United Kingdom","Senior Platform Engineer at Lunar Energy in London, UK.",,Cybersecurity | Distributed Energy Resources | Cloud Computing,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111921-it-help-desk-with-disability-mwd-sonnen,rejobs,IT Help Desk with Disability (m/w/d),sonnen,"Cairo, Egypt",IT Help Desk at sonnen in Cairo supporting clean energy.,,Energy Access | IT Support,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112147-marketing-manager-good-energy,rejobs,Marketing Manager,Good Energy,"Chippenham, United Kingdom","Marketing Manager at Good Energy in Chippenham, UK.",,Energy Access | Business Development | Marketing and Communications,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111840-hseq-field-officer-global-wind-service,rejobs,HSEQ Field Officer,Global Wind Service,"Hull, East Riding of Yorkshire, United Kingdom","HSEQ Field Officer at Global Wind Service in Hull, UK.",,Environmental Management | Wind O&M | Safety Management | Training & Development | Offshore Wind Energy,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111608-conseiller-technique-principal-canada-nordex,rejobs,"Conseiller technique principal, Canada",Nordex,Canada,"Senior Technical Advisor at Nordex in Canada, leading wind project execution.",,EPC Management | Turbine Operations | Wind O&M | Training & Development | Safety Management | Project Management | Onshore Wind Energy,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112405-electrical-technician-contract-commonwealth-fusion-systems,rejobs,Electrical Technician - Contract,Commonwealth Fusion Systems,"Somerville, Massachusetts, United States",Electrical Technician at Commonwealth Fusion Systems in Massachusetts.,,Commissioning | Power Electronics | Electrical Engineering,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112142-warehouse-associate-backlot-antora-energy,rejobs,Warehouse Associate (Backlot),Antora Energy,"San Jose, California, United States","Warehouse Associate at Antora Energy in San Jose, CA.",,Battery Management Systems | Battery Technology | Materials Engineering | Thermal Energy | Safety Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111435-lead-commercial-manager-iberdrola-renewables,rejobs,Lead Commercial Manager,Iberdrola Renewables,"Blantyre, Scotland, United Kingdom","Lead Commercial Manager at Iberdrola Renewables in Blantyre, Scotland.",,Commercial Management | Energy Governance | Stakeholder Management | Utility Management | Risk Management | Project Management | Contract Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112010-lead-project-engineer-seaway7,rejobs,Lead Project Engineer,Seaway7,"Zoetermeer, the Netherlands","Lead Project Engineer at Seaway7 in Zoetermeer, NL.",,EPC Management | Offshore Engineering | Turbine Operations | Wind Farms | Project Management | Offshore Wind Energy,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112178-strategy-operations-lead-scale-microgrid-solutions,rejobs,Strategy Operations Lead,Scale Microgrid Solutions,"New York, NY, United States",Lead strategy and operations at Scale Microgrid Solutions in NYC.,,Energy Economics | Energy Policy | Project Management | Business Development,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111890-control-room-operator-enviva,rejobs,Control Room Operator,Enviva,"Lucedale, Mississippi, United States","Control Room Operator at Enviva in Lucedale, MS.",,Environmental Management | Safety Management | Biofuels | Bioenergy | Plant Operations,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111685-head-of-strategic-partnerships-landisgyr,rejobs,Head of Strategic Partnerships,Landis+Gyr,"Alpharetta, United States","Lead strategic partnerships at Landis+Gyr in Alpharetta, USA.",,Distributed Energy Resources | Smart Energy Systems | Partnership Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111810-stage-ingenieur-process-formation-mwd-verkor,rejobs,Stage Ingénieur Process - Formation (m/w/d),Verkor,"Bourbourg, France","Process Engineer Intern at Verkor in Bourbourg, France.",,Distributed Energy Resources | Electrolysis & Electrolyzers | Vehicle Electrification | Battery Technology | Lithium-Ion Batteries,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111959-software-engineer-ii-full-stack-with-angular-uplight,rejobs,Software Engineer II - (Full Stack with Angular),Uplight,"Pune, India",Join Uplight in Pune as a Fullstack Software Engineer.,,Clean Energy Innovation | Energy Access | Agile Methodologies | Software Development,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111982-quantitative-power-trader-volue,rejobs,Quantitative Power Trader,Volue,"Aarhus, Denmark","Quantitative Power Trader at Volue in Aarhus, Denmark.",,Energy Economics | Energy Trading | System Analysis | Quantitative Analysis,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111905-regional-assistant-tax-manager-ib-vogt,rejobs,Regional Assistant Tax Manager,ib vogt,"Kuala Lumpur, Malaysia",Regional Assistant Tax Manager at ib vogt in Kuala Lumpur.,,Energy Governance | Compliance | Accounting & Finance,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112267-senior-manager-power-markets-transferable-tax-credits-3degrees,rejobs,"Senior Manager, Power Markets - Transferable Tax Credits",3Degrees,"San Francisco, California, United States","Senior Manager at 3Degrees in US, lead TTC advisory in renewables.",,Contract Management | Power Purchase Agreement | Risk Management | Energy Consulting | Business Development,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112241-business-value-creation-internship-everlight-solar,rejobs,Business Value-Creation Internship,Everlight Solar,"Brooklyn Park, Minnesota, United States","Business Value-Creation Internship at Everlight Solar in Brooklyn Park, USA.",,Network Engineering | Clean Energy Innovation | Energy Access | Sales and Marketing | Business Development,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112127-project-manager-technical-eos-energy-enterprises,rejobs,"Project Manager, Technical",Eos Energy Enterprises,"Edison, United States","Project Manager at Eos Energy in Edison, US.",,Battery Management Systems | Battery Technology | Power Electronics | Project Management | Software Development,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112414-principal-engineer-strategic-network-development-transgrid,rejobs,Principal Engineer Strategic Network Development,TransGrid,"Sydney, Australia",Lead strategic network projects at TransGrid in Sydney.,,Energy Policy | Project Management | Transmission & Distribution Systems,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111512-field-sales-consultant-sunrun,rejobs,Field Sales Consultant,Sunrun,"Houston, Texas, United States",Field Sales Consultant at Sunrun in Texas driving solar sales.,,Photovoltaic Systems | Solar Installation | Energy Access | Retail Sales | Sales and Marketing | Customer Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112150-power-trader-photon-energy-group,rejobs,Power Trader,Photon Energy Group,"Budapest, Hungary","Power Trader at Photon Energy Group in Budapest, Hungary.",,Energy Analytics | Energy Trading,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111674-industrial-data-engineer-fronius,rejobs,Industrial Data Engineer,Fronius,"Monterrey, Mexico","Industrial Data Engineer at Fronius in Monterrey, Mexico.",,Photovoltaic Systems | Power Electronics | Industrial Engineering,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112201-computer-graphics-visualization-engineer-thea-energy,rejobs,Computer Graphics & Visualization Engineer,Thea Energy,"Kearny, New Jersey, United States",Join Thea Energy in New Jersey as a Graphics & Visualization Engineer.,,Clean Energy Solutions | Engineering Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111516-solar-appointment-setter-sunrun,rejobs,Solar Appointment Setter,Sunrun,"Hartford, Connecticut, United States",Join Sunrun in Hartford as a Solar Appointment Setter.,,Community Solar | Photovoltaic Systems | Solar Installation | Solar O&M | Solar Resource Assessment | Energy Access,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112282-manager-policy-and-regulatory-affairs-energyhub,rejobs,"Manager, Policy and Regulatory Affairs",EnergyHub,United States,"Manager, Policy and Regulatory Affairs at EnergyHub, USA.",,Transportation Electrification | Energy Policy | Regulatory Compliance | Stakeholder Management | Demand Response | Distributed Energy Resources,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111687-engineer-i-firmware-development-landisgyr,rejobs,"Engineer I, Firmware Development",Landis+Gyr,"Alpharetta, United States","Firmware Engineer I at Landis+Gyr in Alpharetta, USA.",,Power Electronics | Agile Methodologies,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111841-wind-turbine-service-technician-onshore-offshore-global-wind-service,rejobs,Wind Turbine Service Technician - Onshore & Offshore,Global Wind Service,"Bremen, Germany","Wind Turbine Service Technician at Global Wind Service in Bremen, Germany.",,Blade Maintenance | Turbine Operations | Wind O&M | Commissioning | Safety Management | Onshore Wind Energy | Offshore Wind Energy,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112179-director-of-procurement-scale-microgrid-solutions,rejobs,Director of Procurement,Scale Microgrid Solutions,"Ridgewood, New Jersey, United States",Director of Procurement at Scale Microgrid Solutions in Ridgewood or Oakland.,,Distributed Energy Resources | Energy Asset Valuation | Procurement | Vendor Management | Supply Chain Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112157-senior-electrical-engineer-signal-energy-llc,rejobs,Senior Electrical Engineer,Signal Energy LLC,"Houston, Texas, United States",Senior Electrical Engineer at Signal Energy in Houston or Chattanooga.,,Battery Technology | Distributed Energy Resources | EPC Management | Photovoltaic Systems | Power Electronics | Utility-Scale Solar,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112350-phd-position-power-digital-transmitter-dtx-design-tu-delft,rejobs,PhD Position Power-Digital Transmitter (DTX) Design,TU Delft,"Delft, the Netherlands","PhD in Power-Digital Transmitter design at TU Delft, Netherlands.",,Power Electronics | Science & Research,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111456-vessel-manager-rwe-renewables,rejobs,Vessel Manager,RWE Renewables,"Grimsby, United Kingdom","Vessel Manager at RWE Renewables in the UK, managing offshore wind fleet vessels.",,Health & Safety | Vendor Management | Offshore Wind Energy,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112181-financial-accountant-econergy-renewable-energy,rejobs,Financial Accountant,Econergy Renewable Energy,"London, United Kingdom",Financial Accountant at Econergy in London supporting European finance.,,Energy Asset Valuation | Compliance | Accounting & Finance,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112034-specialist-demand-generation-power-factors,rejobs,"Specialist, demand generation",Power Factors,"Seville, Spain","Demand Generation Specialist at Power Factors in Seville, Spain.",,Energy Analytics | Clean Energy Innovation | Demand Response,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112289-environmental-permitting-manager-senior-manager-sb-energy,rejobs,Environmental & Permitting Manager / Senior Manager,SB Energy,"Colorado, United States",Join SB Energy as Environmental & Permitting Manager in the US.,,Business Development | Energy Economics | Energy Policy | Environmental Impact Assessment | Regulatory Compliance | Market Analysis | Project Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112421-graduate-program-information-technology-transgrid,rejobs,Graduate Program - Information Technology,TransGrid,"Sydney, Australia","Join TransGrid's IT Graduate Program in Sydney, Australia.",,Clean Energy Solutions | Energy Access | Talent Acquisition & Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111925-digital-specialist-the-climate-reality-project,rejobs,Digital Specialist,The Climate Reality Project,"Washington, D.C., United States","Digital Specialist at The Climate Reality Project in Washington, D.C.",,Energy Analytics | Climate Adaptation | Digital Marketing,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112281-engineering-manager-energyhub,rejobs,Engineering Manager,EnergyHub,United States,Engineering Manager at EnergyHub in the US driving clean energy software.,,Distributed Energy Resources | Software Development,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112182-legal-counsel-corporate-econergy-renewable-energy,rejobs,Legal Counsel - Corporate,Econergy Renewable Energy,"Kfar Saba, Israel","Legal Counsel at Econergy in Kfar Saba, Israel.",,Commercial Management | Energy Policy | Regulatory Compliance | Energy Governance,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112139-energy-project-development-senior-manager-or-director-antora-energy,rejobs,Energy Project Development (Senior Manager or Director),Antora Energy,United States,"Lead energy project development at Antora Energy, US.",,Battery Technology | EPC Management | Long Duration Energy Storage | Utility-Scale Solar | Business Development,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111688-co-op-product-and-technologies-fall-2026-landisgyr,rejobs,Co-op - Product and Technologies Fall 2026,Landis+Gyr,"Alpharetta, United States","Co-op at Landis+Gyr in Alpharetta, US.",,Energy Analytics | Smart Energy Systems | Product Development,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112231-recruiter-df-engineers-renewable-electricians-construction-managers-fuse-energy,rejobs,"Recruiter - DF Engineers, Renewable Electricians, Construction Managers",Fuse Energy,"London, United Kingdom","Recruiter at Fuse Energy in London, hiring renewable energy trades.",,Energy Access | Energy Resilience | Recruitment | Project Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112018-wind-technician-clearway-energy-group,rejobs,Wind Technician,Clearway Energy Group,"Woodward, Oklahoma, United States","Wind Technician at Clearway Energy in Woodward, OK.",,Onshore Wind Energy | Turbine Operations | Wind O&M | Safety Management | Wind Turbine Technician,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111899-accounting-and-tax-director-mwd-ib-vogt,rejobs,Accounting and Tax Director (m/w/d),ib vogt,"Berlin, Germany",Accounting and Tax Director at ib vogt in Berlin.,,Energy Governance | Energy Policy | Accounting & Finance,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112257-monitoring-and-evaluation-me-manager-data-and-insights-selco-foundation,rejobs,Monitoring and Evaluation (M&E) Manager - Data and Insights,SELCO Foundation,"Bengaluru, India","M&E Manager at SELCO Foundation in Bengaluru, India.",,Energy Access | Public Health | Monitoring and Control Systems,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111893-mechanical-supervisor-enviva,rejobs,Mechanical Supervisor,Enviva,"Hamlet, North Carolina, United States","Mechanical Supervisor at Enviva in Hamlet, NC.",,Bioenergy | Maintenance | Safety Management | Equipment Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112312-head-of-sales-americas-us-based-accure-battery-intelligence,rejobs,Head of Sales Americas (US based),ACCURE Battery Intelligence,United States,"Lead ACCURE's Americas sales from the US, driving growth in clean energy batteries.",,Battery Management Systems | Battery Technology | Clean Energy Solutions | Sales and Marketing,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112276-interim-global-campaigns-networks-director-350org,rejobs,Interim Global Campaigns & Networks Director,350.org,"London, United Kingdom","Lead global campaigns remotely with 350.org, driving climate action.",,Climate Adaptation | Community Energy | Energy Justice | Energy Policy | Organizational Development | Stakeholder Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111682-rd-project-manager-fronius,rejobs,R&D Project Manager,Fronius,"Portage, Indiana, United States","R&D Project Manager at Fronius in Portage, Indiana.",,EPC Management | Photovoltaic Systems | Power Electronics | Solar Installation | Solar O&M | Project Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112126-senior-electrical-engineer-eos-energy-enterprises,rejobs,Senior Electrical Engineer,Eos Energy Enterprises,"Edison, United States","Senior Electrical Engineer at Eos Energy in Edison, USA.",,Battery Technology | Distributed Energy Resources | Power Electronics | Battery Management Systems,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112032-senior-manager-financial-planning-analysis-power-factors,rejobs,"Senior Manager, Financial Planning & Analysis",Power Factors,"Boston, Massachusetts, United States",Senior Manager FP&A at Power Factors in Boston.,,Energy Analytics | AI for Energy | Energy Policy,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112146-domestic-pv-electrician-good-energy,rejobs,Domestic PV Electrician,Good Energy,"Kent, United Kingdom",Join Good Energy as a Domestic PV Electrician in Kent.,,Battery Technology | Photovoltaic Systems | Power Electronics | Health & Safety | Solar Installation | EV Charging Infrastructure,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/112417-community-place-manager-transgrid,rejobs,Community Place Manager,TransGrid,"Tamworth, NSW, Australia","Community Place Manager at TransGrid in Tamworth, Australia.",,Environmental Management | Infrastructure Development | Community Energy | Stakeholder Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111092-real-estate-acquisitions-lead-terawatt-infrastructure,rejobs,Real Estate Acquisitions Lead,TeraWatt Infrastructure,"San Francisco, California, United States","Join TeraWatt Infrastructure as a Real Estate Acquisitions Lead in San Francisco, California. Manage deal pipelines and collaborate across teams to secure land for EV charging hubs.",,Energy Economics | Project Management | EV Charging Infrastructure,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110961-project-developer-econergy,rejobs,Project Developer,Econergy Renewable Energy,"Milan, Italy","Join Econergy as a Project Developer in Milan, Italy.",,EPC Management | Photovoltaic Systems | Energy Due Diligence | Stakeholder Management | Permitting | Project Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110764-planning-control-specialist-mwd-nadara,rejobs,Planning & Control Specialist (m/w/d),Nadara,"Milan, Italy","Join Nadara as a Planning & Control Specialist in Milan, Italy.",,Energy Auditing | Energy Economics | Project Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110499-scada-technician-mwd-vestas,rejobs,Scada Technician (m/w/d),Vestas,"Aarhus, Denmark","Join Vestas as a SCADA Technician in Aarhus, Denmark!",,Power Electronics | Wind O&M | Wind Turbine Technician | Technical Support | SCADA | Cybersecurity,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111199-product-lead-trading-infrastructure-mfd-encavis-gmbh,rejobs,Product Lead Trading Infrastructure (m/f/d),ENCAVIS,"Hamburg, Germany","Join ENCAVIS as Product Lead Trading Infrastructure in Hamburg, Germany. Drive the development of trading systems for renewable energy. Enjoy flexible working, health benefits, and a great office location.",,Virtual Power Plant | Analytics | Energy Trading | Product Development,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110824-hv-training-and-technical-support-specialist-mwd-solv-energy-llc,rejobs,HV Training and Technical Support Specialist (m/w/d),"SOLV Energy, LLC","San Diego, California, United States","Join SOLV Energy as an HV Training and Technical Support Specialist in San Diego, California. Ensure safety and provide technical training for high voltage operations.",,EPC Management | High Voltage | Safety Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110925-revenue-operations-manager-lunar-energy,rejobs,Revenue Operations Manager,Lunar Energy,"Mountain View, California, United States","Join Lunar Energy as a Revenue Operations Manager in Mountain View, California, and drive efficiency in revenue systems.",,Clean Energy Innovation | Customer Management | Production Planning | Analytics,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110609-senior-internal-auditor-sox-compliance-business-process-controls-mwd-enphase,rejobs,"Senior Internal Auditor, SOX Compliance & Business Process Controls (m/w/d)",Enphase,"Arlington, Texas, United States","Join Enphase as a Senior Internal Auditor in Arlington, Texas, focusing on SOX compliance and business process controls.",,Energy Governance | Energy Policy | Compliance | Risk Management | Supply Chain Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110440-compliance-manager-nextera-energy,rejobs,Compliance Manager,NextEra Energy,"Juno Beach, Florida, United States","Join NextEra Energy as a Compliance Manager in Juno Beach, Florida.",,Energy Governance | Energy Policy | Compliance | Regulatory Compliance,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110786-product-marketing-manager-data-forecasts-volue,rejobs,Product Marketing Manager - Data & Forecasts,Volue,"Gdańsk, Poland",Join Volue as a Product Marketing Manager in Gdańsk or Madrid!,,Energy Analytics | Clean Energy Innovation | Digital Marketing | Market Analysis | Product Development | Sales and Marketing,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110926-staff-frontend-designer-lunar-energy,rejobs,Staff Frontend Designer,Lunar Energy,"London, United Kingdom","Join Lunar Energy as a Staff Frontend Designer in London, UK!",,Smart Energy Systems | UI/UX Design | Web Development,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110710-operations-manager-enviva,rejobs,Operations Manager,Enviva,"Hamlet, North Carolina, United States","Join Enviva as an Operations Manager in Hamlet, North Carolina, overseeing plant operations for sustainable wood bioenergy production.",,Bioenergy | Sustainable Agriculture | Safety Management | Operations Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110818-genai-solutions-architect-mwd-power-factors,rejobs,GenAI Solutions Architect (m/w/d),Power Factors,"Athens, Greece","Join Power Factors as a GenAI Solutions Architect in Athens, Greece, and drive AI innovation in renewable energy.",,Energy Analytics | AI for Energy,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111056-market-operations-intern-peak-power,rejobs,Market Operations Intern,Peak Power,"Toronto, Ontario, Canada","Join Peak Power as a Market Operations Intern in Toronto, Canada!",,Battery Management Systems | Behind the Meter | Demand Response | Energy Analytics,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110673-lead-mechanical-engineer-busbar-design-analysis-kk-wind-solutions,rejobs,"Lead Mechanical Engineer, Busbar Design & Analysis",KK Wind Solutions,"Ikast, Denmark","Join KK Wind Solutions as a Lead Mechanical Engineer in Ikast, Denmark.",,Battery Technology | Power Electronics | Thermal Energy | Mechanical Engineering,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110498-wind-turbine-technician-ii-mwd-vestas,rejobs,Wind Turbine Technician II (m/w/d),Vestas,"Kulm, North Dakota, United States","Join Vestas as a Wind Turbine Technician II in Kulm, North Dakota.",,Onshore Wind Energy | Turbine Operations | Wind O&M | Training & Development | Safety Management | Wind Turbine Technician,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110451-rd-experienced-professional-hitachi-energy,rejobs,R&D Experienced Professional,Hitachi Energy,"Vadodara, Gujarat, India","Join Hitachi Energy as an R&D Experienced Professional in Vadodara, India.",,EPC Management | Engineering Management | Product Development | High Voltage,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111190-energy-trader-boralex,rejobs,Energy Trader,Boralex,"Gatineau, Canada","Join Boralex as an Energy Trader in Gatineau, Canada, and optimize renewable energy strategies.",,Compliance | Energy Trading,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110922-gtm-intern-mwd-lunar-energy,rejobs,GTM Intern (m/w/d),Lunar Energy,"Mountain View, California, United States","Join Lunar Energy as a GTM Intern in Mountain View, California, and help drive clean energy solutions.",,Distributed Energy Resources | Energy Analytics | Community Energy | Energy Policy,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110484-grid-performance-analytics-and-reporting-senior-specialist-southern-california-edison,rejobs,Grid Performance Analytics and Reporting Senior Specialist,Southern California Edison,"Pomona, California, United States","Join Southern California Edison as a Grid Performance Analytics and Reporting Senior Specialist in Pomona, California.",,Energy Analytics | Performance Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111189-associate-gis-analyst-mwd-boralex,rejobs,Associate GIS Analyst (m/w/d),Boralex,"Ringwood, Hampshire, United Kingdom","Join Boralex as an Associate GIS Analyst in Ringwood, UK, focusing on renewable energy projects.",,Data | GIS | Geospatial Analysis | Onshore Wind Energy,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111195-senior-portfolio-manager-project-development-mwd-encavis-gmbh,rejobs,Senior Portfolio Manager - Project Development (m/w/d),ENCAVIS,"Ottobrunn, Germany","Join ENCAVIS as a Senior Portfolio Manager in Germany, driving renewable energy projects.",,Photovoltaics | Clean Energy Innovation | Contract Management | Data | Project Management | Portfolio Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111151-research-associate-teri-the-energy-and-resources-institute,rejobs,Research Associate,TERI - The Energy and Resources Institute,"Delhi, India","Join TERI as a Research Associate in Delhi, India, focusing on energy audits.",,Energy Auditing | Industrial Engineering,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110997-operations-assistant-mwd-lundsby-renewable-solutions-as,rejobs,Operations Assistant (m/w/d),Lundsby Renewable Solutions A/S,"Tønder, Denmark","Join Lundsby Renewable Solutions as an Operations Assistant in Tønder, Denmark.",,Preventive Maintenance | Commissioning | Biogas Energy | Operations Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111035-staff-software-engineer-i-energyhub,rejobs,Staff Software Engineer I,EnergyHub,United States,Join EnergyHub as a Staff Software Engineer I in the United States!,,Distributed Energy Resources | Smart Energy Systems,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110960-legal-counsel-project-finance-and-ppa-econergy,rejobs,Legal Counsel - Project Finance and PPA,Econergy Renewable Energy,"Madrid, Spain","Join Econergy as Legal Counsel in Madrid, Spain, focusing on project finance and PPAs.",,Commercial Management | Infrastructure Development | Regulatory Compliance | Project Finance | Risk Management | Power Purchase Agreement,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110612-senior-strategic-sales-manager-datacenter-power-systems-enphase,rejobs,Senior Strategic Sales Manager - Datacenter Power Systems,Enphase,United States,"Join Enphase as a Senior Strategic Sales Manager in the United States, focusing on datacenter power systems.",,Energy Asset Valuation | Power Electronics,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111049-power-electronics-engineer-h55,rejobs,Power Electronics Engineer,H55,"Sion, Switzerland","Join H55 as a Power Electronics Engineer in Sion, Switzerland.",,Battery Management Systems | Control Engineering | Power Electronics | Electrical Engineering,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111167-senior-power-systems-engineer-transgrid,rejobs,Senior Power Systems Engineer,TransGrid,"Sydney, Australia",Join TransGrid as a Senior Power Systems Engineer in Australia.,,Power Electronics | Project Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110722-site-electrical-engineer-mwd-ib-vogt,rejobs,Site Electrical Engineer (m/w/d),ib vogt,"Iloilo City, Philippines","Join ib vogt as a Site Electrical Engineer in Iloilo City, Philippines.",,EPC Management | Photovoltaic Systems | Power Electronics | Solar Installation | Solar O&M,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111228-senior-controls-engineer-scada-terabase-energy,rejobs,Senior Controls Engineer - SCADA,Terabase Energy,United States,"Join Terabase Energy as a Senior Controls Engineer in the United States, focusing on renewable energy projects.",,Hybrid Power Plants | Power Electronics | Control Engineering | SCADA,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110534-key-account-manager-sales-b2b-fmd-axpo,rejobs,Key Account Manager Sales B2B (f/m/d),Axpo,"Lisbon, Portugal","Join Axpo as a Key Account Manager in Lisbon, Portugal, driving growth in energy sales.",,Business Development | Energy Policy | Power Purchase Agreement | Sales and Marketing,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110850-junior-finance-controller-second-foundation,rejobs,Junior Finance Controller,Second Foundation,"Prague, Czech Republic","Join Second Foundation as a Junior Finance Controller in Prague, Czech Republic.",,Energy Auditing | Energy Economics | Financial Services,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/111055-marketing-internship-nautilus-solar-energy,rejobs,Marketing Internship,Nautilus Solar Energy,"Chicago, United States","Join Nautilus Solar Energy as a Marketing Intern in Chicago, US.",,Distributed Energy Resources | Energy Access | Community Solar | Marketing and Communications,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110891-administration-officer-omnidian,rejobs,Administration Officer,Omnidian,"Brisbane, Australia","Join Omnidian as an Administration Officer in Brisbane, Australia.",,Energy Access | Customer Management,rejobs_evp.csv
