job_url,source,title,company,location,description,seniority,tags,raw_source_file
https://www.euroclimatejobs.com/job_display/287160/Senior_Expert_Energy_Solutions_Telelink_Infra_Services_Bulgaria,euroclimatejobs,"Senior Expert, Energy Solutions",Telelink Infra Services,Bulgaria,"The Senior Expert, Energy Solutions is responsible for the development, management, and implementation of advanced technological and infrastructure solutions in the fields of renewable energy, energy efficiency, and smart grids. This role ensures the successful execution of energy projects—on time, within budget, and in accordance with safety and quality standards. The position also involves leadership and coordination of Site Managers and technical teams to achieve optimal project delivery.",,Energy Engineer | Renewable Energy | Solar Energy,euroclimatejobs_evp.csv
https://www.euroclimatejobs.com/job_display/287155/Gas_Originator_MET_Group_Dsseldorf_Germany,euroclimatejobs,Gas Originator,MET Group,"Düsseldorf, Germany","Focus on initiating and leading negotiations with wholesale market participants like large industrials and resellers. We are seeking a proactive individual who excels at identifying client needs and providing effective solutions on the German gas market, including cross-commodity solutions for clients who operate power stations.",,Business and Finance | Climate and Energy Analyst | Oil and Gas | Trader,euroclimatejobs_evp.csv
https://www.euroclimatejobs.com/job_display/287040/Automation_Controls_Engineer_Greenlyte_Carbon_Technologies_Essen_Germany,euroclimatejobs,Automation & Controls Engineer,Greenlyte Carbon Technologies,"Essen, Germany","You’ll play a pivotal role in our Automation & Controls efforts, bringing your expertise to create reliable and scalable control systems that drive efficiency and innovation. Specifically you will...",,Carbon Capture and Storage | Energy Engineer,euroclimatejobs_evp.csv
https://www.euroclimatejobs.com/job_display/287032/Renewable_Portfolio_Manager_Engie_Katowice_Poland,euroclimatejobs,Renewable Portfolio Manager,Engie,"Katowice, Poland","The LT Asset Trading & Portfolio Management department is seeking a Renewable Portfolio Manager responsible for overseeing the wind and solar asset portfolio, both for owned assets and for third‑party developers. The Renewable Portfolio Manager ensures high‑quality portfolio performance through robust analytical capabilities, strategic planning, and effective risk management. The role focuses on long‑term value creation, portfolio optimization, and supporting the growth of the renewable asset base in line with the group’s strategic ambitions.",,Business and Finance | Renewable Energy | Solar Energy | Wind Energy,euroclimatejobs_evp.csv
https://www.euroclimatejobs.com/job_display/287030/Energy_Project_Manager_Engie_Bucharest_Romania,euroclimatejobs,Energy Project Manager,Engie,"Bucharest, Romania","As an Energy Project Manager in our Energy team at Tractebel, you contribute to the development of large-scale energy projects, delivering innovative and efficient engineering solutions. Our team focuses on designing and optimizing energy infrastructure, ensuring reliability, sustainability, and technical excellence to support the transition to a cleaner and more resilient energy future.",,Energy Engineer | Project Manager | Renewable Energy,euroclimatejobs_evp.csv
https://www.euroclimatejobs.com/job_display/286965/Head_Asset_Engineering_Green_Power_Alpiq_Group_Madrid_Milan_Paris_Olten_or_Lausanne_Multiple_Countries,euroclimatejobs,"Head Asset Engineering, Green Power",Alpiq Group,"Madrid, Milan, Paris, Olten or Lausanne, Multiple Countries","You will own, with your team, the technical authority for renewables, hydrogen and other green energy production and transformation technologies. You will cover following geographies: Switzerland, Italy, France, Nordic countries, and new countries with assets under development.",,Energy Engineer | Project Manager | Renewable Energy | Wind Energy,euroclimatejobs_evp.csv
https://www.euroclimatejobs.com/job_display/286961/Market_Risk_Manager_Middle_Office_Alpiq_Group_Olten_Switzerland,euroclimatejobs,Market Risk Manager - Middle Office,Alpiq Group,"Olten, Switzerland","To strengthen our Middle Office department, we are looking for a Market Risk Manager with proven professional experience in the energy markets. This position reports directly to the Head of Middle Office Trading and requires initiative, analytical skills and the ability to collaborate across multiple stakeholders. The team of Middle Office Trading is responsible for providing accurate PnL and exposures reporting to the Merchant Trading unit. Additionally, this role will work closely with Alpiq’s Market and Quantitative Risk Management group to ensure compliance with all aspects of reporting standards.",,Climate and Energy Analyst | Oil and Gas,euroclimatejobs_evp.csv
https://www.euroclimatejobs.com/job_display/286957/Principal_Sustainability_Engineer_CooperVision_Southampton_United_Kingdom,euroclimatejobs,Principal Sustainability Engineer,CooperVision,"Southampton, United Kingdom","This is a principal engineering position with full responsibility for the development and supply of “state of the art” solutions, working globally alongside project teams and functional business units to deliver sustainable, economically viable and compliant solutions. The role is also responsible for educating the business on its environmental footprint and improvements therein.",,Energy Engineer | Environment,euroclimatejobs_evp.csv
https://www.euroclimatejobs.com/job_display/286931/Technical_Sales_Engineer_Upgrade_Sales_Nordex_Hamburg_Germany,euroclimatejobs,Technical Sales Engineer - Upgrade Sales,Nordex,"Hamburg, Germany","As a Technical Sales Engineer for Upgrade Sales, you contribute to the growth of Nordex’s Aftersales business by developing technical upgrade solutions in close collaboration with global markets and Service functions. You act as a cross‑functional interface and support customers and internal teams with clear technical and commercial guidance.",,Energy Engineer | Sales and Marketing,euroclimatejobs_evp.csv
https://www.euroclimatejobs.com/job_display/286906/Project_Manager_Region_Central_Europe_ANDRITZ_Raaba_Grambach_Austria,euroclimatejobs,Project Manager Region Central Europe,ANDRITZ,"Raaba-Grambach, Austria","Every day, ANDRITZ continues to deliver successful innovative solutions to our customers globally. Why are we so successful? Because we are passionate and love what we do! We are at the forefront of future engineering technologies, with solutions that ensure the success of our clients in key industries that are shaping the future of the world we live in.",,Carbon Capture and Storage | Energy Engineer | Hybrid | Project Manager,euroclimatejobs_evp.csv
https://www.euroclimatejobs.com/job_display/286896/Fund_Manager_Aquila_Capital_Luxembourg_or_Hamburg_Multiple_Countries,euroclimatejobs,Fund Manager,Aquila Capital,"Luxembourg or Hamburg, Multiple Countries","As a Fund Manager, you will act as the key person for investors and assume overall responsibility for the growth and performance of a clean energy investment funds/ mandates.",,Business and Finance | Renewable Energy,euroclimatejobs_evp.csv
https://www.euroclimatejobs.com/job_display/286870/Process_Engineer_Refining_EP2C_Energy_Villeurbanne_France,euroclimatejobs,Process Engineer (Refining),EP2C Energy,"Villeurbanne, France","Definition studies for refining units, including P&IDs, equipment specifications, and instrumentation specifications.",,Energy Engineer,euroclimatejobs_evp.csv
https://www.euroclimatejobs.com/job_display/286863/Short_Term_Power_Optimizer_Engie_Rome_Italy,euroclimatejobs,Short Term Power Optimizer,Engie,"Rome, Italy","Short Term Power Optimizer candidate will be part of Assets Optimization and Trading (AOT, one of the local department of Global Energy Management Italy –GEM Italy– ). His/her activity will be learning how to create value around GEM Italian assets.",,Climate and Energy Analyst | Electricity,euroclimatejobs_evp.csv
https://www.euroclimatejobs.com/job_display/286792/Wastewater_Treatment_Senior_Project_Manager_Axens_Rueil_Malmaison_or_Hertogenbosch_Multiple_Countries,euroclimatejobs,Wastewater Treatment Senior Project Manager,Axens,"Rueil-Malmaison or Hertogenbosch, Multiple Countries","You will be involved into international projects for the company HydroThane in The Netherlands, part of the Water Treatment Group of Axens and your main activities will be:",,BioEnergy and BioFuel | Energy Engineer | Environment | Project Manager,euroclimatejobs_evp.csv
https://www.euroclimatejobs.com/job_display/286721/BESS_Project_Engineer_Alpiq_Group_Olten_Switzerland,euroclimatejobs,BESS Project Engineer,Alpiq Group,"Olten, Switzerland","At Alpiq, we are expanding our utilityscale BESS portfolio and are looking for a motivated BESS Project Engineer to help shape the future of our storage projects. In this role, you’ll take the lead on technical due diligence and design reviews, ensuring our BESS construction projects are robust, compliant, and built for longterm performance. You’ll work closely with crossfunctional teams and external experts, making a real impact on strategic investment decisions and successful project delivery.",,Electricity | Energy Engineer | Renewable Energy,euroclimatejobs_evp.csv
https://www.euroclimatejobs.com/job_display/286400/Project_Engineering_Manager_Wood_Group_Reading_United_Kingdom,euroclimatejobs,Project Engineering Manager,Wood Group,"Reading, United Kingdom","As a Project Engineering Manager, you will lead and oversee a diverse team to support engineering and design delivery. Reporting to the Project Manager, you will ensure successful project execution, foster innovation, and maintain high-quality standards. Your responsibilities include managing discipline resources, budgets, and providing technical expertise while facilitating effective communication and project delivery.",,Energy Engineer | Project Manager,euroclimatejobs_evp.csv
